"Year","Region","PatrimoineGouvernement","PatrimoinePrivé","PIB","RatioPatrimoineRevenu","RevenuNational","RevenuNationalTop10","RevenuNationalBottom50","RevenuNationalTop1","RevenuNationalMedium40","CapitalNational","PatrimoineTop10","PatrimoineBottom50","PatrimoineTop1","PatrimoineMedium40"
1998,"Chine",6590.0596,8302.0159,4673.1619,5.550454,3936.5729,34.25,19.15,9.94,46.6,2180630.71,45.91,14.53,18.63,39.56
1998,"Danemark",3730.563,80228.1488,43766.5139,3.0600345135,35913.054,29.66,24.35,10.43,45.99,10989518.12,NA,NA,NA,NA
1998,"Etats-Unis",3737.0358,127378.4099,48424.2808,4.3821845055,42220.312,42,14.79,16.29,43.21,18501721.3,67.87,1.58,31.13,30.55
1998,"France",5775.9061,85511.7074,36636.6514,3.6263518333,32983.9224,32.46,20.96,10.51,46.59,11961133.08,56.32,7.01,26.69,36.67
1998,"Inde",NA,NA,3167.6663,4.6784747454,2848.2036,40.25,18.7,14.73,41.04,NA,NA,NA,NA,NA
1998,"Japon",20819.7625,124385.079,31295.1368,7.2493028641,25551.7377,38.33,19.39,9.52,42.28,18523228.86,NA,NA,NA,NA
1998,"Mexique",NA,NA,22823.1434,NA,18604.3395,53.12,8.01,21.94,38.87,NA,NA,NA,NA,NA
1998,"Royaume-Uni",271.0929,98632.2001,31066.5566,4.7824993134,27758.7209,35.83,18.74,12.19,45.44,13275611.14,51.89,NA,19.96,NA
1998,"Russie",6494.6899,20677.2159,12187.6614,3.7156317234,9977.1384,44.56,14.32,16.79,41.12,3707137.56,62.4,6.62,35.74,30.98
1999,"Afrique du Sud",NA,13810.661,13111.6861,NA,11051.0454,52.51,10.75,14.76,36.74,NA,84.01,-2.17,50.17,18.16
1999,"Australie",16901.8477,103911.6672,39842.2768,5.0855417252,32886.8729,30.15,16.99,10.01,52.86,16724754.23,NA,NA,NA,NA
1999,"Canada",-12174.186,96368.7495,39254.6016,3.4324374199,33279.8063,38.49,16.85,13.08,44.66,11423090.61,NA,NA,NA,NA
1999,"Chine",7000.1799,9366.915,4878.9349,5.8293066,4088.0762,34.79,18.5,10.02,46.71,2378410.7,46.92,14.24,19.19,38.84
1999,"Danemark",4958.1982,86901.1634,44822.8099,3.2535691261,36965.7363,30.91,23.71,11.4,45.38,12027058.3,NA,NA,NA,NA
1999,"Etats-Unis",5929.2504,138448.0795,50084.1532,4.6694054604,43567.1628,42.31,14.71,16.66,42.98,20343285.16,67.87,1.7,31.44,30.43
1999,"France",7182.6388,93057.4963,37639.7682,3.8414127827,34133.3607,32.35,21.14,10.37,46.51,13112030.79,56.88,6.99,27.84,36.13
1999,"Inde",NA,NA,3270.5675,4.6432963119,2950.0259,40.52,18.64,15.08,40.84,NA,NA,NA,NA,NA
1999,"Japon",19805.13,126851.9371,30952.2127,7.3793177605,25164.1059,39.03,19.14,9.78,41.83,18569394.2,NA,NA,NA,NA
1999,"Mexique",NA,NA,23113.319,NA,18879.5651,53.12,8.01,21.94,38.87,NA,NA,NA,NA,NA
1999,"Royaume-Uni",400.1001,108841.0296,32392.8298,4.9378819466,29655.6389,36.3,18.29,11.72,45.41,14643578.8,50.07,NA,19.3,NA
1999,"Russie",6272.0281,20856.4722,12805.5869,3.2945687771,11179.2379,47.86,13.83,20.71,38.31,3683076.71,65.74,6.08,41.25,28.18
2000,"Afrique du Sud",NA,14185.1343,13232.895,NA,11187.3856,53.49,10.18,15.44,36.32,NA,83.6,-1.58,49.04,17.98
2000,"Australie",18687.4448,110131.0722,40897.0811,5.2524018288,33892.8654,30.71,16.87,10.59,52.42,17801891.62,NA,NA,NA,NA
2000,"Canada",-8477.3196,97573.4731,40781.3876,3.4525089264,34874.8726,40.09,16.28,14.75,43.62,12040591.52,NA,NA,NA,NA
2000,"Chine",7463.2036,10565.6566,5157.0738,6.1206998,4285.7711,35.87,17.37,10.46,46.76,2620055.79,47.75,14,19.65,38.25
2000,"Danemark",7113.633,91919.0715,46479.7975,3.4262735844,37875.0851,31.41,23.53,11.78,45.06,12977041.29,NA,NA,NA,NA
2000,"Etats-Unis",7763.6147,142353.2234,51507.5393,4.6966705322,44987.2151,42.86,14.63,17.37,42.51,21129002.53,67.86,1.75,32,30.38
2000,"France",8725.932,99765.0643,38713.7714,4.045996666,35014.1324,32.73,21.16,10.75,46.12,14166720.26,57.05,6.9,28.11,36.04
2000,"Inde",NA,NA,3472.6031,4.4917743119,3128.9676,40.9,18.54,15.51,40.56,NA,NA,NA,NA,NA
2000,"Japon",18687.9811,128456.6005,31342.7955,7.2986416817,25343.235,39.99,18.76,10.25,41.25,18497119.36,NA,NA,NA,NA
2000,"Mexique",NA,NA,23566.2961,NA,19712.1111,53.12,8.01,21.94,38.87,NA,NA,NA,NA,NA
2000,"Royaume-Uni",945.8433,114674.1831,33258.2136,5.1777558327,29893.0414,35.72,18.76,11.5,45.52,15477908.81,50.56,NA,18.5,NA
2000,"Russie",6458.2558,21322.4996,13861.8274,2.9981451035,12518.5227,50.48,13.18,23.82,36.34,3753234.97,64.65,6.24,39.18,29.11
2001,"Afrique du Sud",NA,14617.1565,13500.2084,NA,11396.9473,54.66,10.15,16.17,35.19,NA,82.92,-0.78,49.86,17.87
2001,"Australie",18840.6625,113738.2784,41031.3853,5.3880228996,33938.8593,29.33,17.48,9.65,53.19,18286327.86,NA,NA,NA,NA
2001,"Canada",-7988.3827,98081.2746,40844.8035,3.4997992516,34643.3365,39.15,16.74,13.89,44.12,12124479.62,NA,NA,NA,NA
2001,"Chine",7538.2623,11330.9743,5392.8623,6.034199,4481.2088,36.62,16.81,10.96,46.57,2701220.57,48.44,13.8,20.03,37.76
2001,"Danemark",8601.7578,91285.8041,46733.4425,3.4327352047,38190.5338,30.08,24.02,10.58,45.9,13109798.63,NA,NA,NA,NA
2001,"Etats-Unis",8565.5684,140475.1652,51362.9805,4.6825699806,44715.5468,42.01,14.88,16.58,43.11,20938380.72,67.2,1.9,31.5,30.9
2001,"France",8724.7,102241.5357,39058.8208,4.1015205383,35246.3134,33.02,21.15,11,45.83,14456330.56,56.11,7.11,27.05,36.79
2001,"Inde",NA,NA,3530.4065,4.5972744873,3159.6248,41.99,18.14,16.29,39.87,NA,NA,NA,NA,NA
2001,"Japon",17424.5083,127251.5098,31250.1519,7.1605796814,25308.0528,41.28,18.28,10.51,40.44,18122032.13,NA,NA,NA,NA
2001,"Mexique",NA,NA,23017.2787,NA,19343.0992,53.12,8.01,21.94,38.87,NA,NA,NA,NA,NA
2001,"Royaume-Uni",1326.0639,118226.8499,34323.752,5.177312851,30829.9912,35.9,18.64,11.3,45.47,15961669.97,50.24,NA,18.86,NA
2001,"Russie",9631.4658,23977.4299,14556.2041,3.4013929367,13284.5316,51.03,13.05,26.56,35.93,4518591.47,66.74,5.81,42.89,27.44
2002,"Afrique du Sud",NA,14129.0964,13804.1777,NA,11764.5991,55.84,10.12,16.9,34.05,NA,82.51,-0.38,49.16,17.87
2002,"Australie",19115.7188,120398.5185,41994.9181,5.4985971451,34886.5832,30.16,17.13,10.16,52.71,19182722.85,NA,NA,NA,NA
2002,"Canada",-8482.1248,97070.3581,41400.8343,3.3681745529,35245.5203,39,16.61,13.49,44.39,11871302.59,NA,NA,NA,NA
2002,"Chine",7588.2751,13095.7944,5875.5664,5.9563532,4916.8107,39.68,15.57,12.65,44.75,2926909.49,49.02,13.63,20.35,37.35
2002,"Danemark",9433.8386,89477.9793,47128.019,3.3747487068,38558.8371,30.11,23.94,10.59,45.95,13012638.74,NA,NA,NA,NA
2002,"Etats-Unis",8385.4019,137440.6368,51736.294,4.5673203468,44813.2906,41.6,14.92,16.07,43.49,20467656.78,67.26,1.94,30.99,30.8
2002,"France",8499.3422,104576.3293,39047.0696,4.2104811668,34902.2116,32.62,21.34,10.63,46.04,14695495.98,54.6,7.38,25.39,38.02
2002,"Inde",NA,NA,3617.3173,4.6499783647,3236.1435,43.1,17.73,17.1,39.17,NA,55.6,8.15,24.37,36.25
2002,"Japon",15681.0092,126391.2241,31193.4891,7.0311026573,25211.7317,42.21,17.91,10.72,39.88,17726626.59,NA,NA,NA,NA
2002,"Mexique",NA,NA,22228.586,NA,18301.2687,53.12,8.01,21.94,38.87,NA,NA,NA,NA,NA
2002,"Royaume-Uni",1141.185,121112.2996,34815.0883,5.1896033287,31409.8433,36.55,18.45,11.98,45,16300457.64,50.85,NA,18.05,NA
2002,"Russie",12413.0804,28556.7992,15280.3552,3.9533939362,13865.6661,49.14,13.54,25.83,37.33,5481644.28,64.3,6.2,38.48,29.5
2003,"Afrique du Sud",NA,14549.1668,14058.7388,NA,11974.1608,57.08,10.05,17.23,32.87,NA,82.38,-0.13,49.46,17.75
2003,"Australie",19698.7387,128909.0721,42593.3649,5.7564492226,35377.5675,30.28,17.26,10.69,52.46,20364925.15,NA,NA,NA,NA
2003,"Canada",-7504.8441,97392.3019,41631.4213,3.3788616657,35492.0651,39.08,16.5,13.51,44.42,11992267.32,NA,NA,NA,NA
2003,"Chine",7682.7766,14908.984,6294.9131,5.9779138,5286.8575,40.51,15.15,13.23,44.34,3166073.74,49.03,13.63,20.5,37.34
2003,"Danemark",10077.4581,91499.7735,47441.1932,3.4465346336,38853.1035,29.63,24.78,10.23,45.59,13390857.22,NA,NA,NA,NA
2003,"Etats-Unis",8126.9268,141404.2993,52617.2655,4.6118168831,45475.9344,41.67,14.67,16.27,43.66,20972676.19,67.4,1.84,30.96,30.76
2003,"France",8841.9277,111621.081,39032.8544,4.465675354,34976.8887,32.87,21.25,10.87,45.87,15619529.13,53.84,7.34,24.61,38.83
2003,"Inde",NA,NA,3651.4854,4.8469741604,3277.5005,44.23,17.32,17.94,38.45,NA,NA,NA,NA,NA
2003,"Japon",14323.5804,126493.6578,31521.851,6.8520870209,25546.4602,42.86,17.7,11.07,39.43,17504656.53,NA,NA,NA,NA
2003,"Mexique",NA,NA,21173.8908,NA,17510.5443,53.8,8.24,21.19,37.96,NA,NA,NA,NA,NA
2003,"Royaume-Uni",814.8482,128172.8521,35665.7195,5.3278393745,32237.2469,37.8,18.1,13.21,44.1,17175467.28,50.26,NA,16.79,NA
2003,"Russie",12981.2496,32530.5129,16229.0941,4.1547298431,14566.6013,49.15,13.21,25.17,37.64,6052029.63,66.71,5.72,42.73,27.57
2004,"Afrique du Sud",NA,15991.4732,14489.7801,NA,12466.5393,57.35,10.44,17.43,32.2,NA,81.59,0.18,48.3,18.23
2004,"Australie",21356.3839,139725.7235,43663.8349,6.0326008797,36478.4135,30.66,17.17,11.16,52.17,22005968.5,NA,NA,NA,NA
2004,"Canada",-5950.651,100058.4972,42354.5046,3.4392280579,36352.3615,39.83,16.41,14.43,43.77,12502406.18,NA,NA,NA,NA
2004,"Chine",8411.0896,16826.4954,6892.1555,6.0138242,5812.605,41.21,15.15,13.93,43.64,3506251.45,50.61,13.21,22.45,36.18
2004,"Danemark",11339.3483,99333.858,48812.6403,3.6040377617,40575.9229,30,24.29,10.57,45.71,14623716.24,NA,NA,NA,NA
2004,"Etats-Unis",7546.6347,155787.3298,54021.2163,4.8735451698,46936.9853,42.42,14.4,16.95,43.18,22874957.57,67.86,1.79,31.41,30.35
2004,"France",10206.1098,123057.5607,39710.444,4.8369684219,35681.8661,33.22,21.12,11.22,45.66,17259210.57,52.97,7.5,23.76,39.53
2004,"Inde",NA,NA,3855.334,4.8371123255,3455.545,45.38,16.9,18.81,37.72,NA,NA,NA,NA,NA
2004,"Japon",13609.8823,127103.5017,32095.5526,6.6748180389,26083.2812,43.76,17.42,11.76,38.82,17410115.2,NA,NA,NA,NA
2004,"Mexique",11155.0873,19381.0185,21508.602,2.9675226212,17751.6686,55.23,8.33,21.72,36.44,5267847.26,NA,NA,NA,NA
2004,"Royaume-Uni",930.4628,135370.8867,36461.9437,5.4818477631,33064.0227,37.3,18.38,13.15,44.32,18125181.8,NA,NA,NA,NA
2004,"Russie",13252.1147,35752.9971,17492.575,4.0617990494,15945.8552,48.8,13.71,23.69,37.49,6476885.76,67.02,5.55,43.08,27.43
2005,"Afrique du Sud",NA,18005.8291,15021.6107,NA,12969.9563,59.06,10.16,18.34,30.77,NA,82.97,0.03,50.24,17
2005,"Australie",23830.8396,148092.1341,44437.0874,6.373269558,36741.3384,31.18,16.79,11.24,52.03,23416239.68,NA,NA,NA,NA
2005,"Canada",-3364.2445,104469.9638,43059.6725,3.6065890789,37091.9365,40.7,16.24,15.4,43.07,13377533.32,NA,NA,NA,NA
2005,"Chine",8821.9227,19066.3375,7457.64,6.1669074,6256.4829,42.16,14.42,14.3,43.42,3876060.62,52.29,12.76,23.7,34.95
2005,"Danemark",13198.019,114332.921,50317.7172,3.9597549438,42625.9885,30.71,24.11,11.05,45.18,16878847.86,NA,NA,NA,NA
2005,"Etats-Unis",7636.8598,168358.6232,55228.3317,5.1158566475,48071.2538,43.44,14.01,17.78,42.55,24592554.13,67.92,1.86,32.17,30.22
2005,"France",12548.39,136235.8721,40134.8141,5.3281345367,36113.1542,33.1,21.2,11.06,45.7,19241572.26,52.37,7.56,22.51,40.07
2005,"Inde",NA,NA,4064.158,4.8882206212,3630.8533,46.55,16.48,19.71,36.97,NA,NA,NA,NA,NA
2005,"Japon",13701.2494,130598.7109,32352.3421,6.7320609093,26376.5149,43.99,17.4,12.24,38.61,17756830.35,NA,NA,NA,NA
2005,"Mexique",11977.7433,20981.1279,21721.1372,3.1613545418,17848.3758,55.51,8.27,20.51,36.22,5642504.83,NA,NA,NA,NA
2005,"Royaume-Uni",1280.1319,142035.2104,37056.3392,5.6715984344,33513.1937,38.61,18.04,14.61,43.35,19007337.58,51.19,NA,18.77,NA
2005,"Russie",14247.7275,38735.5786,18534.4917,4.1152949333,16909.9142,48.01,14.2,25.46,37.79,6958928.03,65.71,5.72,40.45,28.57
2006,"Afrique du Sud",NA,20288.5583,15704.4845,NA,13478.1879,60.07,9.37,19.34,30.56,NA,85.04,-1.18,51.32,16.14
2006,"Australie",25791.6246,153257.0691,44920.5254,6.567053318,37034.5917,32.55,16.27,12.39,51.18,24320825.7,NA,NA,NA,NA
2006,"Canada",-1509.5825,112202.1915,43683.7463,3.8395678997,38002.8352,41.47,16.14,16.1,42.39,14591434.09,NA,NA,NA,NA
2006,"Chine",9650.6175,21427.5487,8207.158,6.104401,6928.3484,42.37,14.41,14.87,43.23,4273400.55,53.94,12.32,26.2,33.74
2006,"Danemark",16075.0745,135262.4081,52034.8718,4.5083699226,44465.0393,30.86,24.01,11.29,45.12,20046481.69,NA,NA,NA,NA
2006,"Etats-Unis",9581.9485,176410.7171,56185.7676,5.2686877251,49278.5111,44.23,13.79,18.37,41.98,25963287.65,68,1.69,32.56,30.3
2006,"France",15671.8409,148785.3993,40829.0828,5.766705513,36827.3241,32.94,21.33,10.8,45.72,21237248.83,52.81,7.31,22.13,39.88
2006,"Inde",NA,NA,4340.6324,4.8984633613,3859.2194,47.82,16.07,20.1,36.11,NA,NA,NA,NA,NA
2006,"Japon",14538.3641,135643.3243,32867.5318,6.8739490509,26892.2589,44.25,17.37,12.45,38.39,18485601.54,NA,NA,NA,NA
2006,"Mexique",12250.4465,21896.5888,22265.317,3.1564774513,18381.7456,56.48,8.07,20.51,35.44,5802156.2,NA,NA,NA,NA
2006,"Royaume-Uni",1806.8327,147089.4034,37289.9751,5.8052301407,33926.7908,38.86,17.94,14.87,43.2,19695271.14,51.98,NA,19.87,NA
2006,"Russie",18353.0697,49822.7256,19976.2114,4.8754038811,18230.7489,49.72,13.65,25.97,36.63,8888226.61,63.83,5.89,36.72,30.27
2007,"Afrique du Sud",NA,21470.6998,16330.3732,NA,13778.9888,61.97,8.16,20.33,29.86,NA,88.22,-4.26,50.99,16.04
2007,"Australie",27871.8123,161489.4142,45701.1331,6.8552045822,37455.7015,31.5,16.75,11.91,51.75,25676649.22,NA,NA,NA,NA
2007,"Canada",64.1277,117488.1326,43962.3253,4.0499172211,38123.3194,41.69,16.1,16.34,42.21,15439616.91,NA,NA,NA,NA
2007,"Chine",12609.7245,24519.3893,9052.8603,6.4455044,7697.7052,42.69,14.25,15.38,43.06,5030717.38,55.82,11.82,28.48,32.36
2007,"Danemark",19140.23,143761.7301,52235.2476,4.9157419205,43918.5415,30.5,24.25,10.95,45.26,21589219.06,NA,NA,NA,NA
2007,"Etats-Unis",10829.6368,178345.3078,56601.2854,5.3823714256,48970.242,44.2,13.96,18.51,41.84,26357611.07,68.43,1.42,33,30.15
2007,"France",18082.6382,156456.2817,41440.5244,6.0402297974,37258.2332,33.69,21.1,11.34,45.21,22504815.14,53.58,7.06,22.36,39.36
2007,"Inde",NA,NA,4623.0759,4.9323927209,4100.6026,49.13,15.64,20.5,35.23,NA,NA,NA,NA,NA
2007,"Japon",15343.4644,137101.9446,33488.9448,6.850194931,27345.2746,44.43,17.29,12.47,38.28,18732045.92,NA,NA,NA,NA
2007,"Mexique",12864.6229,23358.5985,22504.3636,3.295486927,18537.0722,58.35,7.75,24.86,33.9,6108867.97,NA,NA,NA,NA
2007,"Royaume-Uni",1515.0233,151203.0892,38048.2191,5.8961467743,34215.7752,39.21,18.13,15.12,42.65,20174125.22,NA,NA,NA,NA
2007,"Russie",21554.1574,62473.9104,21571.8137,5.4803338051,19836.8922,49.18,13.48,26.91,37.34,10871280.23,63.86,5.68,35.96,30.46
2008,"Afrique du Sud",NA,20162.8732,16605.5342,NA,13914.4045,60.06,8.74,19.76,31.2,NA,90.68,-8.36,48.81,17.68
2008,"Australie",30886.6851,162096.3625,46433.4543,6.8488130569,38135.3422,29.77,17.46,10.61,52.77,26118181.65,NA,NA,NA,NA
2008,"Canada",348.283,113196.6757,43617.305,3.9532203674,37600.0347,40.72,16.34,15.09,42.95,14864122.33,NA,NA,NA,NA
2008,"Chine",12579.6495,25789.0912,9311.1011,6.3527994,8007.9386,42.69,14.21,15.29,43.1,5128743.15,56.92,11.52,29.25,31.56
2008,"Danemark",20629.0669,135364.6526,52329.7546,4.7575802803,43455.8693,30.07,23.71,10.36,46.22,20674477.47,NA,NA,NA,NA
2008,"Etats-Unis",7276.1722,160071.8873,55862.5319,4.9071159363,47391.5864,43.8,13.93,18.12,42.27,23255591.18,69.44,1.12,33.12,29.44
2008,"France",16445.4302,151400.6107,41108.1739,5.894048214,36646.1282,33.82,21.05,11.42,45.13,21599413.34,53.2,6.95,21.58,39.86
2008,"Inde",NA,NA,4944.904,4.938457388,4418.4043,50.46,15.21,20.88,34.32,NA,NA,NA,NA,NA
2008,"Japon",14074.6074,134171.2436,33108.5695,6.7683148384,26882.0759,43.73,17.54,11.93,38.73,18194635.41,NA,NA,NA,NA
2008,"Mexique",16294.7725,23962.7929,22303.5966,3.6710813046,18353.563,60.17,7.45,29.1,32.38,6737742.91,NA,NA,NA,NA
2008,"Royaume-Uni",-568.9708,142579.0703,38720.9815,5.3362398148,35108.6764,37.41,18.53,14.52,44.06,18734842.65,NA,NA,NA,NA
2008,"Russie",20319.625,63441.7654,22558.4492,5.1743497849,20792.3388,52.19,13.02,24.85,34.79,10758683.97,66.44,4.94,39.32,28.62
2009,"Afrique du Sud",NA,19559.6139,16224.4987,NA,13571.919,59.29,8.99,18.58,31.71,NA,89.73,-7.69,52.42,17.97
2009,"Australie",32792.7835,150075.7488,45989.8968,6.5275392532,37812.4293,31.19,17.4,11.27,51.41,24682214.98,NA,NA,NA,NA
2009,"Canada",-510.7084,117135.7563,41721.2357,4.264339447,35667.7786,39.35,16.74,13.27,43.91,15209961.29,NA,NA,NA,NA
2009,"Chine",12241.024,28629.3239,9896.1274,6.3191053,8427.9981,42.63,14.14,15.52,43.24,5380325.44,58.2,11.18,31.16,30.62
2009,"Danemark",20757.7546,124999.8046,49266.4591,4.7188735008,40918.4951,29,24.12,9.49,46.89,19308918.51,NA,NA,NA,NA
2009,"Etats-Unis",935.8726,144603.8857,53779.2683,4.4658985138,45145.8184,42.59,13.88,16.72,43.53,20161664.58,69.69,0.95,32.15,29.36
2009,"France",13417.9791,146427.1034,39718.6888,5.8356227875,35191.822,32.14,21.75,9.95,46.11,20536621.23,54.03,6.49,21.67,39.48
2009,"Inde",NA,NA,5017.389,5.2897216815,4441.0978,51.83,14.77,21.27,33.4,NA,NA,NA,NA,NA
2009,"Japon",10923.3561,131249.2167,31265.6931,6.9876875877,24946.694,42.74,17.91,11.35,39.35,17431970.44,NA,NA,NA,NA
2009,"Mexique",17063.7082,24354.6054,20790.2893,4.0317940712,17058.3722,59.63,7.27,27.11,33.1,6877584.38,NA,NA,NA,NA
2009,"Royaume-Uni",-3421.6717,135205.5734,38423.2083,4.9038739204,35406.345,38.49,17.77,14.64,43.74,17362825.86,54.01,NA,20.58,NA
2009,"Russie",19804.6245,62443.5766,20681.4195,5.5996031761,18762.4361,49.61,14.48,21.32,35.91,10506221.13,62.88,5.1,31.75,32.02
2010,"Afrique du Sud",NA,20549.1742,16564.7291,NA,13966.4735,61.43,7.89,18.77,30.69,NA,90.17,-6.8,57.29,16.63
2010,"Australie",33429.678,154612.6729,46173.3473,6.6908965111,37817.4442,31.37,17.18,11.49,51.45,25303248.02,NA,NA,NA,NA
2010,"Canada",-482.886,122653.115,42403.8017,4.3691005707,36320.446,40.22,16.5,14.04,43.28,15868768.53,NA,NA,NA,NA
2010,"Chine",14761.0642,32579.6374,10692.213,6.7921769,9088.9147,42.83,13.83,15.2,43.34,6237269.79,62.76,7.01,30.45,30.24
2010,"Danemark",19843.7719,123100.0661,50304.8995,4.4603872299,42408.6924,31.55,23.05,11.41,45.4,18915917.09,NA,NA,NA,NA
2010,"Etats-Unis",-3696.8175,148259.421,54493.5504,4.2651743889,46792.9939,43.88,13.49,17.72,42.63,19958041,70.88,0.89,33.26,28.23
2010,"France",12712.3382,151982.39,40096.8122,5.9096784592,35772.7484,32.57,21.51,10.58,45.92,21140547.8,55.9,5.61,23.48,38.49
2010,"Inde",NA,NA,5318.1215,5.3307870092,4711.4772,53.21,14.33,21.64,32.46,NA,NA,NA,NA,NA
2010,"Japon",8239.7451,134044.584,32465.6711,6.656908989,26036.2015,43.14,17.69,11.58,39.17,17332063.21,NA,NA,NA,NA
2010,"Mexique",15348.9132,25446.875,21418.2963,3.7858338356,17745.7346,59.09,7.08,25.06,33.83,6718240.45,NA,NA,NA,NA
2010,"Royaume-Uni",-5127.2238,136109.7744,35871.2102,5.2896585464,32581.5799,35.39,19.62,12.85,44.99,17234540.63,NA,NA,NA,NA
2010,"Russie",17359.8411,62323.022,21416.7749,5.1838903427,19473.1558,45.56,16.42,19.78,38.02,10094669.56,65.99,3.49,34.28,30.52
2011,"Afrique du Sud",NA,20496.9022,16922.8646,NA,14313.3451,62.43,7.36,18.65,30.21,NA,89.75,-6.43,57.03,16.68
2011,"Australie",31487.4722,154792.6368,46147.8906,6.5832190514,37959.5335,30.59,17.58,10.94,51.83,24989576.88,NA,NA,NA,NA
2011,"Canada",-564.2767,125611.7115,42807.5514,4.4272837639,36557.8551,40.36,16.4,14.12,43.24,16185213.13,NA,NA,NA,NA
2011,"Chine",15725.5617,34111.8567,11336.7359,6.7154447,9629.0958,43.11,14.09,14.67,42.8,6513607.01,66.71,6.58,27.92,26.71
2011,"Danemark",18630.1767,122084.6254,50028.3292,4.3729925156,42510.6924,31.64,22.86,11.46,45.5,18589896.44,NA,NA,NA,NA
2011,"Etats-Unis",-6753.1929,149889.4311,54771.8154,4.1396050453,47535.2231,44.47,13.16,18.22,42.37,19677718.98,71.71,0.88,34.36,27.42
2011,"France",12093.789,156103.5561,40250.2412,6.0147137642,35863.5359,32.93,21.47,10.98,45.61,21570859.81,55.07,6.1,22.96,38.84
2011,"Inde",NA,NA,5719.0228,5.3081329533,5061.382,55.17,13.73,21.54,31.1,NA,NA,NA,NA,NA
2011,"Japon",5512.7296,136343.3627,32504.9786,6.4714860916,26674.9467,43.08,17.72,11.51,39.2,17262654.49,NA,NA,NA,NA
2011,"Mexique",18962.7637,27421.5315,21848.9405,4.198964119,18049.3421,59.75,7.4,27.03,32.86,7578854.09,NA,NA,NA,NA
2011,"Royaume-Uni",-7885.6543,137895.5767,36316.196,5.197991848,32866.693,36.45,19.18,13.74,44.37,17084084.59,NA,NA,NA,NA
2011,"Russie",14886.0824,56956.2207,23798.7223,4.3361926079,20973.0363,48.15,15.94,21.21,35.91,9094313.13,68.31,3.42,35.98,28.27
2012,"Afrique du Sud",NA,20764.0352,16815.4116,NA,14135.5796,65.44,5.9,19.32,28.66,NA,88.86,-5.34,57.24,16.48
2012,"Australie",28952.6941,151522.051,46256.6427,6.3406362534,38125.6944,31.82,16.97,11.65,51.21,24174108.33,NA,NA,NA,NA
2012,"Canada",-1794.5683,131618.3038,42969.858,4.5034499168,37213.1919,39.9,16.57,13.48,43.53,16758779.72,NA,NA,NA,NA
2012,"Chine",16660.7366,36731.7244,11934.5525,6.7263384,10235.8814,41.69,14.54,13.83,43.77,6937103.65,66.52,6.62,27.25,26.86
2012,"Danemark",16677.2859,120932.1856,49822.4799,4.2890667915,42277.8896,31.73,22.78,11.75,45.49,18133269.63,NA,NA,NA,NA
2012,"Etats-Unis",-8621.8881,154007.441,55431.9057,4.0839653015,48713.5402,45.55,12.96,19.33,41.49,19894450.74,72.56,0.87,35.7,26.57
2012,"France",10006.2446,155888.9071,39864.9155,6.017636776,35331.1306,31.96,21.87,10.01,46.17,21260978.68,54.5,6.39,22.34,39.1
2012,"Inde",NA,NA,5951.508,5.7877159041,5264.8895,56.03,13.46,21.7,30.51,NA,62.77,6.4,30.69,30.83
2012,"Japon",3454.9487,138817.9545,33093.8389,6.3488721848,27235.8581,43.11,17.71,11.55,39.19,17291697.48,NA,NA,NA,NA
2012,"Mexique",21119.4268,30270.594,22382.5556,4.5456390381,18325.4493,61.02,7.59,30.11,31.39,8330088.97,NA,NA,NA,NA
2012,"Royaume-Uni",-10527.3192,139740.4942,36548.5763,5.3007731438,31989.9047,36.12,19.31,13,44.57,16957096.76,51.92,NA,19.88,NA
2012,"Russie",14807.8251,58384.2772,24755.3757,4.2746639252,21634.988,45.54,16.59,19.64,37.87,9248230.43,67.93,3.67,35.47,28.4
2013,"Afrique du Sud",NA,21858.7823,16646.4521,NA,13926.7283,65.42,5.85,19.31,28.72,NA,87.94,-3.97,56.26,16.03
2013,"Australie",28363.2264,154755.3831,47044.9399,6.3315057755,38692.2368,32.93,16.26,12.48,50.81,24498019.45,NA,NA,NA,NA
2013,"Canada",-1206.5032,138962.2649,43357.9465,4.7074599266,37648.264,40.9,16.2,14.64,42.9,17722766.2,NA,NA,NA,NA
2013,"Chine",19123.2206,40851.4199,13037.6442,6.9173763,11113.1239,42.35,14.03,13.89,43.62,7743710.54,66.56,6.61,27.25,26.83
2013,"Danemark",16144.1692,126152.1913,50026.1398,4.3501524925,42951.4703,32.76,22.19,12.2,45.05,18684543.79,NA,NA,NA,NA
2013,"Etats-Unis",-9790.062,167328.6951,55983.3286,4.3893489838,48884.5565,45.06,13.05,18.4,41.89,21457139.59,72.88,0.92,35.33,26.2
2013,"France",8395.0029,155754.1473,39864.4416,5.9383225441,35406.2814,31.9,21.89,9.88,46.21,21025395.48,54.85,6.41,22.91,38.73
2013,"Inde",NA,NA,6139.3698,NA,5366.5635,56.27,13.39,22,30.34,NA,NA,NA,NA,NA
2013,"Japon",3408.0626,143923.3151,33846.2696,6.3876752853,28000.1267,43.17,17.67,11.63,39.16,17885571.45,NA,NA,NA,NA
2013,"Mexique",20093.3742,31917.4546,22246.066,4.6245589256,18087.7904,60.32,7.48,28.58,32.19,8364804.39,NA,NA,NA,NA
2013,"Royaume-Uni",-10672.2299,141120.7558,37129.9978,5.2609229088,32497.6677,37.96,18.65,13.72,43.39,17096786.51,NA,NA,NA,NA
